As of Date,Fund Name,Donor Name,Donor Country Code,Receipt Type,Receipt Quarter,Calendar Year,Receipt Currency,Receipt Amount,Contribution Type,Sub Account,Amount in USD,Sector/Theme
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",UNF,,Cash,OCT-DEC,2010,USD,1704909.81,Grant,,1704909.81,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Saudi Arabia,SA,Cash,OCT-DEC,2010,USD,3000000.00,Grant,,3000000.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Germany,DE,Cash,JUL-SEP,2010,EUR,31900000.00,Grant,,40399755.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Indonesia,ID,Cash,JUL-SEP,2010,IDR,57239100000,Grant,,6287938.04,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",GFATM Secretariat,,Cash,JUL-SEP,2010,USD,10001370.00,Grant,,10001370.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Japan,JP,Cash,APR-JUN,2010,USD,63852000.00,Grant,,63852000.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",France,FR,Note,JUL-SEP,2010,EUR,50000000.00,Grant,,64327500.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",France,FR,Note,JUL-SEP,2010,EUR,50000000.00,Grant,,64327500.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",France,FR,Note,JUL-SEP,2010,EUR,50000000.00,Grant,,64327500.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",GFATM Secretariat,,Cash,APR-JUN,2011,USD,585843.22,Grant,,585843.22,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",GFATM Secretariat,,Cash,APR-JUN,2011,USD,242588.84,Grant,,242588.84,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria","Korea, Republic of",KR,Cash,OCT-DEC,2010,USD,2000000.00,Grant,,2000000.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Thailand,TH,Cash,OCT-DEC,2010,USD,999973.00,Grant,,999973.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Germany,DE,Cash,JUL-SEP,2010,EUR,29875000.00,Grant,,39805450.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Gates,,Cash,JUL-SEP,2010,USD,650000.00,Grant,AMFM,650000.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",UNF,,Cash,OCT-DEC,2010,USD,28131.00,Grant,,28131.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",UNF,,Cash,OCT-DEC,2010,USD,112741.00,Grant,,112741.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Russian Federation,RU,Cash,OCT-DEC,2010,USD,3186535.00,Grant,,3186535.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",UNF,,Cash,OCT-DEC,2010,USD,139432.00,Grant,,139432.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Norway,NO,Cash,OCT-DEC,2010,NOK,375000000.00,Grant,,61969131.11,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",GFATM Secretariat,,Cash,APR-JUN,2011,USD,1348248.17,Grant,,1348248.17,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Luxembourg,LU,Cash,APR-JUN,2011,EUR,2500000.00,Grant,,3571750.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Indonesia,ID,Cash,APR-JUN,2011,USD,1006504.92,Grant,,1006504.92,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Romania,RO,Cash,OCT-DEC,2010,EUR,50000.00,Grant,,67360.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",France,FR,Note,JAN-MAR,2011,EUR,17570500.00,Grant,,23024383.20,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",UNF,,Cash,APR-JUN,2011,USD,232424.00,Grant,,232424.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Finland,FI,Cash,APR-JUN,2010,EUR,3500000.00,Grant,,4387600.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Russian Federation,RU,Cash,APR-JUN,2010,USD,2270344.79,Grant,,2270344.79,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Indonesia,ID,Cash,APR-JUN,2011,EUR,657995.57,Grant,,951395.78,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Germany,DE,Cash,JUL-SEP,2010,EUR,10000000.00,Grant,,12664500.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Germany,DE,Cash,JUL-SEP,2010,EUR,17500000.00,Grant,,22162875.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",GFATM Secretariat,,Cash,OCT-DEC,2010,USD,1980153.26,Grant,,1980153.26,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Denmark,DK,Cash,OCT-DEC,2010,DKK,100000000.00,Grant,,17658017.18,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",GFATM Secretariat,,Cash,JUL-SEP,2010,USD,575384.57,Grant,,575384.57,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Nigeria,NG,Cash,OCT-DEC,2010,USD,9963296.25,Grant,,9963296.25,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",United States,US,Cash,OCT-DEC,2010,USD,791252368.00,Grant,,791252368.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",GFATM Secretariat,,Cash,JUL-SEP,2010,USD,2009289.63,Grant,,2009289.63,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",GFATM Secretariat,,Cash,JUL-SEP,2010,USD,1154440.09,Grant,,1154440.09,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",GFATM Secretariat,,Cash,JUL-SEP,2010,USD,224871.57,Grant,,224871.57,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Sweden,SE,Cash,OCT-DEC,2010,SEK,500000000.00,Grant,,74041166.89,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Portugal,PT,Cash,JUL-SEP,2011,EUR,1000000.00,Grant,,1392600.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Australia,AU,Cash,JUL-SEP,2011,AUD,30000000.00,Grant,,31959000.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",GFATM Secretariat,,Cash,JUL-SEP,2011,USD,432083.11,Grant,,432083.11,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Indonesia,ID,Cash,APR-JUN,2011,IDR,61404150000,Grant,,7169194.40,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Germany,DE,Cash,JUL-SEP,2010,EUR,21125000.00,Grant,,28146950.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Canada,CA,Cash,JUL-SEP,2010,CAD,150000000.00,Grant,,141750141.75,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Germany,DE,Cash,JUL-SEP,2010,EUR,42250000.00,Grant,,53594125.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Germany,DE,Cash,JUL-SEP,2010,EUR,8750000.00,Grant,,11099375.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",GFATM Secretariat,,Cash,JUL-SEP,2010,USD,522318.96,Grant,,522318.96,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",WHO,,Cash,JUL-SEP,2010,USD,65000000.00,Grant,AMFM,65000000.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",China,CN,Cash,JUL-SEP,2011,USD,4000000.00,Grant,,4000000.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",GFATM Secretariat,,Cash,JUL-SEP,2011,USD,1161148.58,Grant,,1161148.58,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",GFATM Secretariat,,Cash,JUL-SEP,2011,USD,1156530.55,Grant,,1156530.55,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",GFATM Secretariat,,Cash,JUL-SEP,2010,USD,1067125.39,Grant,,1067125.39,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria","Egypt, Arab Republic of",EG,Cash,JUL-SEP,2011,EGP,28674620.140,Grant,,4807118.20,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",UNF,,Cash,JUL-SEP,2011,USD,1590000.00,Grant,,1590000.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Pakistan,PK,Cash,JUL-SEP,2011,PKR,617942000.00,Grant,,7137088.86,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",UNF,,Cash,JUL-SEP,2011,USD,75339.00,Grant,,75339.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Germany,DE,Cash,JUL-SEP,2002,EUR,10000000.00,Grant,,9931000.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Belgium,BE,Cash,JAN-MAR,2003,EUR,2578093.00,Grant,,2786401.83,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",China,CN,Cash,OCT-DEC,2013,USD,5000000.00,Grant,,5000000.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Romania,RO,Cash,JUL-SEP,2011,EUR,100000.00,Grant,,144525.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",UNF,,Cash,JUL-SEP,2011,USD,153334.00,Grant,,153334.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Rwanda,RW,Cash,OCT-DEC,2011,USD,250000.00,Grant,,250000.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Rwanda,RW,Cash,OCT-DEC,2011,USD,30000.00,Grant,,30000.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Rwanda,RW,Cash,OCT-DEC,2011,USD,50000.00,Grant,,50000.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",UNF,,Cash,OCT-DEC,2011,USD,3054258.00,Grant,,3054258.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",UNF,,Cash,JUL-SEP,2011,USD,1159919.00,Grant,,1159919.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Germany,DE,Cash,JUL-SEP,2011,EUR,23750000.00,Grant,,34324687.50,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Germany,DE,Cash,JUL-SEP,2011,EUR,23750000.00,Grant,,34324687.50,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Germany,DE,Cash,JUL-SEP,2011,EUR,52500000.00,Grant,,75875625.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Russian Federation,RU,Cash,OCT-DEC,2011,USD,20000000.00,Grant,,20000000.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",GFATM Secretariat,,Cash,JUL-SEP,2011,USD,780309.26,Grant,,780309.26,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",GFATM Secretariat,,Cash,JUL-SEP,2011,USD,2020811.86,Grant,,2020811.86,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",GFATM Secretariat,,Cash,JUL-SEP,2011,USD,5442.37,Grant,,5442.37,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Rwanda,RW,Cash,OCT-DEC,2011,USD,20000.00,Grant,,20000.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",UNF,,Cash,JUL-SEP,2011,USD,549344.00,Grant,,549344.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Kuwait,KW,Cash,OCT-DEC,2011,USD,500000.00,Grant,,500000.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",United States,US,Cash,OCT-DEC,2011,USD,739670301.00,Grant,,739670301.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Ireland,IE,Cash,OCT-DEC,2011,EUR,9340000.00,Grant,,12169086.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Germany,DE,Cash,OCT-DEC,2011,EUR,100000000.00,Grant,,129870000.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",UNF,,Cash,OCT-DEC,2011,USD,185610.00,Grant,,185610.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",United States,US,Cash,OCT-DEC,2011,USD,210000000.00,Grant,,210000000.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Norway,NO,Cash,OCT-DEC,2011,NOK,450000000.00,Grant,,76279500.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",GFATM Secretariat,,Cash,JAN-MAR,2012,USD,1011434.88,Grant,,1011434.88,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",GFATM Secretariat,,Cash,JAN-MAR,2012,USD,7999997.50,Grant,,7999997.50,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Switzerland,CH,Cash,JAN-MAR,2012,CHF,8000000.00,Grant,,8769045.27,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Pakistan,PK,Cash,APR-JUN,2012,PKR,583078500.00,Grant,,6169490.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",China,CN,Cash,JUL-SEP,2012,USD,5000000.00,Grant,,5000000.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Denmark,DK,Cash,OCT-DEC,2012,DKK,145000000.00,Grant,,25095622.98,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",United Kingdom,GB,Cash,JAN-MAR,2012,GBP,127863583.00,Grant,,198162980.93,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Liechtenstein,LI,Cash,JAN-MAR,2012,CHF,100000.00,Grant,,105368.53,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Belgium,BE,Cash,JAN-MAR,2012,EUR,21000000.00,Grant,,26867400.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",GFATM Secretariat,,Cash,JAN-MAR,2012,USD,331287.34,Grant,,331287.34,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",UNF,,Cash,JUL-SEP,2012,USD,82208.57,Grant,,82208.57,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Canada,CA,Cash,APR-JUN,2012,CAD,20000000.00,Grant,AMFM,20022024.23,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Cote d'Ivoire,CI,Cash,OCT-DEC,2012,XOF,566567588,Grant,,1115071.20,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Germany,DE,Cash,OCT-DEC,2012,EUR,100000000.00,Grant,,130270000.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",UNF,,Cash,JUL-SEP,2012,USD,120046.43,Grant,,120046.43,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Georgia,GE,Cash,OCT-DEC,2012,USD,20000.00,Grant,,20000.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Kuwait,KW,Cash,JAN-MAR,2012,USD,500000.00,Grant,,500000.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",UNF,,Cash,OCT-DEC,2012,USD,83034.00,Grant,,83034.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Malaysia,MY,Cash,OCT-DEC,2012,USD,32216.49,Grant,,32216.49,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Indonesia,ID,Cash,APR-JUN,2012,USD,1122213.51,Grant,,1122213.51,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Indonesia,ID,Cash,APR-JUN,2012,EUR,743508.91,Grant,,934590.70,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Ireland,IE,Cash,OCT-DEC,2012,EUR,1140000.00,Grant,,1471626.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Australia,AU,Cash,OCT-DEC,2011,AUD,10000000.00,Grant,,10191000.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",GFATM Secretariat,,Cash,JAN-MAR,2012,USD,312089.41,Grant,,312089.41,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",GFATM Secretariat,,Cash,JAN-MAR,2012,USD,801729.56,Grant,,801729.56,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Cote d'Ivoire,CI,Cash,OCT-DEC,2013,XOF,679975003,Grant,,1400985.45,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",UNF,,Cash,OCT-DEC,2012,USD,73943.00,Grant,,73943.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Brunei Darussalam,BN,Cash,JAN-MAR,2012,USD,100000.00,Grant,,100000.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Liechtenstein,LI,Cash,OCT-DEC,2012,CHF,100000.00,Grant,,109783.95,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Indonesia,ID,Cash,OCT-DEC,2012,EUR,703055.70,Grant,,932132.34,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",GFATM Secretariat,,Cash,JAN-MAR,2012,USD,3986122.49,Grant,,3986122.49,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",United States,US,Cash,JUL-SEP,2012,USD,509088433.50,Grant,,509088433.50,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",United States,US,Cash,JUL-SEP,2012,USD,509070433.50,Grant,,509070433.50,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Netherlands,NL,Cash,JAN-MAR,2012,EUR,69100000.00,Grant,,88406540.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",UNF,,Cash,JAN-MAR,2012,USD,102260.37,Grant,,102260.37,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",France,FR,Note,OCT-DEC,2012,EUR,147854129.87,Grant,,190872288.96,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Cote d'Ivoire,CI,Cash,APR-JUN,2012,XOF,153910057,Grant,,310163.18,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",EC/EU,,Cash,JUL-SEP,2012,EUR,50000000.00,Grant,,62105000.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria","Korea, Republic of",KR,Cash,OCT-DEC,2012,USD,1980198.01,Grant,,1980198.01,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Japan,JP,Cash,OCT-DEC,2012,USD,126770619.00,Grant,,126770619.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",France,FR,Cash,OCT-DEC,2012,EUR,60000000.00,Grant,,79563000.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",France,FR,Note,OCT-DEC,2011,EUR,82000000.00,Grant,,106505700.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Indonesia,ID,Cash,OCT-DEC,2012,USD,1162036.11,Grant,,1162036.11,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Canada,CA,Cash,OCT-DEC,2011,CAD,180000000.00,Grant,,176470588.24,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Brazil,BR,Cash,JAN-MAR,2012,USD,2355.08,Grant,,2355.08,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Canada,CA,Cash,JAN-MAR,2012,CAD,39999980.00,Grant,,40548890.33,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",United Kingdom,GB,Note,JAN-MAR,2012,GBP,20000000.00,Grant,AMFM,31490000.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Canada,CA,Cash,OCT-DEC,2012,CAD,160000000.00,Grant,,162156683.90,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",GFATM Secretariat,,Cash,APR-JUN,2012,USD,1147508.29,Grant,,1147508.29,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Russian Federation,RU,Cash,APR-JUN,2012,USD,20000000.00,Grant,,20000000.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",GFATM Secretariat,,Cash,JUL-SEP,2012,USD,1789206.57,Grant,,1789206.57,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Thailand,TH,Cash,JAN-MAR,2012,USD,999968.00,Grant,,999968.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",GFATM Secretariat,,Cash,JUL-SEP,2012,USD,1174945.49,Grant,,1174945.49,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Finland,FI,Cash,JUL-SEP,2012,EUR,4000000.00,Grant,,5202000.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",United Kingdom,GB,Note,JUL-SEP,2012,GBP,11600000.00,Grant,AMFM,18099480.00,Health
2013-12-31T00:00:00.000,"The Global Fund to Fight AIDS, Tuberculosis, and Malaria",Rwanda,RW,Cash,JUL-SEP,2012,USD,325000.00,Grant,,325000.00,Health
